month,return_pct
2024-01,0.033491703784378500
2024-02,0.273053638897933780898296900
2024-03,0.177042764925020262843739300
2024-04,-0.1375765478949948804822625600
2024-05,-0.0382411538544399888485597800
2024-06,0.028866369451052345066615500
2024-07,0.067413958984189920355999100
2024-08,-0.0417477755093167047193452600
2024-09,0.082829572096398878086213700
2024-10,0.073170418146370401505015300
2024-11,0.337785612250336549278073000
2024-12,-0.0737487702978906503872259000
