timestamp,symbol,side,quantity,price,fee,realized_pnl,intent_id,fill_id
2024-03-22T09:00:00+00:00,BTC/USDT,SELL,0.001517,65825.750660,0.099857663751220,-0.784873340306805,0d72bfa2-0a12-4127-9135-a68e6a3a42cf,fefaba9a-f901-4892-93f2-1e231ef4b650
2024-03-24T19:00:00+00:00,BTC/USDT,BUY,0.001524,65878.933005,0.100399493899620,0,ab8df0b2-a62a-48f4-8dc8-7513b311f831,cec762eb-6d73-4e92-8c64-41940462e1fa
2024-04-01T15:00:00+00:00,BTC/USDT,SELL,0.001524,68871.616965,0.104960344254660,4.355490516885720,7f9e1ec5-42da-451c-abdf-83ff5722ae80,dfc1d0a6-7fe9-409c-b298-3c39a4f163e7
2024-04-05T00:00:00+00:00,BTC/USDT,BUY,0.001466,68522.04390,0.10045331635740,0,2d2a2449-17c1-4a1c-9265-4874ab959edb,38724b91-30d3-489e-aa20-915b10afcc1b
2024-04-05T10:00:00+00:00,BTC/USDT,SELL,0.001466,66772.587005,0.097888612549330,-2.763045736976730,1a08faf8-39c3-48f1-8a61-a7db2fef4812,6b36576c-0aa5-4ff0-b221-94fa3df059bc
2024-04-05T16:00:00+00:00,BTC/USDT,BUY,0.001472,68224.715310,0.100426780936320,0,53d739ba-b06a-4551-b5ad-ddcbcd364898,a8b7f187-2cad-4387-82a6-7aa37483697a
2024-04-10T03:00:00+00:00,BTC/USDT,SELL,0.001472,68617.654010,0.101005186702720,0.376973798760960,ec8ca084-ba0c-4912-a9d0-276713336109,ba7851f6-7229-4068-aa2a-3bb3f83acfcc
2024-04-11T00:00:00+00:00,BTC/USDT,BUY,0.001421,70666.395540,0.100416948062340,0,2599a02f-0ecd-42f1-a1fa-7688f5d53bf9,fea59210-2252-4c75-b676-f32c166f971f
2024-04-12T19:00:00+00:00,BTC/USDT,SELL,0.001421,66458.75400,0.09443788943400,-6.173913465836340,cbf7ff28-a86d-4b00-b17e-75413b370fdc,e78f9cc1-2584-40d1-91f6-bb5ab6740d3a
2024-04-19T12:00:00+00:00,BTC/USDT,BUY,0.001547,64903.165365,0.100405196819655,0,5e9250b6-67ef-4bb2-90bb-66ae842966e4,24bddaed-cd83-4652-86b0-d991ae5438ac
2024-04-24T20:00:00+00:00,BTC/USDT,SELL,0.001547,63944.061975,0.098921463875325,-1.683059605024980,aa9d6691-460b-476d-9e13-518643f30d3d,6f685854-e62c-4e37-865a-c4797193339b
2024-05-03T17:00:00+00:00,BTC/USDT,BUY,0.001626,61712.84100,0.10034507946600,0,b3e58a3b-1429-43f8-b3cc-bc168e6c6d58,e57b2fd3-b2da-4dd9-83ca-06639a5897ef
2024-05-08T05:00:00+00:00,BTC/USDT,SELL,0.001626,62488.889925,0.101606935018050,1.059903537565950,32270be7-8d2c-488b-9040-b05c6a9d9b4e,a285199a-9b05-4eae-896f-7923d0ba0c3f
2024-05-10T07:00:00+00:00,BTC/USDT,BUY,0.001588,63197.58300,0.10035776180400,0,a31b1b0c-a06b-44c3-80e1-76cafb62b8fd,7f30b752-8672-4b49-a831-64ec5de23fc1
2024-05-10T16:00:00+00:00,BTC/USDT,SELL,0.001588,60897.555990,0.096705318912120,-3.849505972596120,e81a16ce-3f39-4af2-811d-ff297c68e3e8,2886e2d3-5180-436d-95f0-db6b6b9cbddd
2024-05-13T10:00:00+00:00,BTC/USDT,BUY,0.001590,63092.140305,0.100316503084950,0,92af49d5-e2a6-494b-8b3f-851e193eecde,17ff80b9-d7fc-4156-86af-ab654e0452ca
2024-05-14T19:00:00+00:00,BTC/USDT,SELL,0.001590,61399.28500,0.09762486315000,-2.889581301184950,ebcc0f97-9373-4aa9-89fc-6345c303df21,426939fe-cfe7-459f-829c-1c20e4cd391e
2024-05-15T10:00:00+00:00,BTC/USDT,BUY,0.001600,62681.304990,0.100290087984000,0,ba6b5365-3ef6-4551-bc2f-eb8d4b33c89c,9021d4a3-1c26-4699-9561-096aa695df8a
2024-05-23T19:00:00+00:00,BTC/USDT,SELL,0.001600,67359.353475,0.107774965560000,7.276812522456000,2021e8c7-dbe6-4c1d-af16-9fc4e2586ada,d4e7af37-7c16-40c2-a77f-0703a8a30dc8
2024-05-25T06:00:00+00:00,BTC/USDT,BUY,0.001460,68752.569105,0.100378750893300,0,f9b3bd7c-d447-4cb3-8025-ea1a6f8982c0,bcc4a082-438f-4d3a-a90b-4816ed2ffb24
2024-05-27T10:00:00+00:00,BTC/USDT,SELL,0.001460,68561.062320,0.100099150987200,-0.480077807980500,7d8db3a5-2aa7-412e-be2a-31fda8eb42f9,0b478cbb-41ad-4d67-bfdd-68ba854a33da
2024-05-27T15:00:00+00:00,BTC/USDT,BUY,0.001444,69534.75000,0.10040817900000,0,9edb7732-eb12-4e3b-b5c7-2f4490af52ff,667beee0-1131-4554-b9a3-63339f358358
2024-05-28T07:00:00+00:00,BTC/USDT,SELL,0.001444,67938.803605,0.098103632405620,-2.503058405785620,e3b691c0-7ed0-4b0a-a87d-234b3a314e5f,a55a88a4-6e55-4f10-b4e9-49a1e62e1bb0
2024-05-30T20:00:00+00:00,BTC/USDT,BUY,0.001461,68687.346510,0.100352213251110,0,b1fbec0a-fcf6-459c-8a40-91d7a60885b1,4fb7f5fb-0764-43a9-862f-5d8e19c094ca
2024-05-31T10:00:00+00:00,BTC/USDT,SELL,0.001461,67916.02500,0.09922531252500,-1.326478251886110,81b42a43-c797-49a5-9ff3-292590ce9bd1,f86b1829-d001-4564-b7f8-02b0925b3006
2024-05-31T13:00:00+00:00,BTC/USDT,BUY,0.001461,68677.911795,0.100338429132495,0,8b6e18a5-4d18-49fc-a5ff-e26f74be7419,0f21f0f5-b2a0-417c-9b75-6c68780913d5
2024-05-31T14:00:00+00:00,BTC/USDT,SELL,0.001461,68044.300830,0.099412723512630,-1.125456772510125,027e943c-0a50-4c48-a512-83756fa90ff3,78a6a935-df75-49c4-8927-60b2095ea2f7
2024-06-03T04:00:00+00:00,BTC/USDT,BUY,0.001466,68416.99140,0.10029930939240,0,03caae09-3748-49ae-bcc4-1338c4c16a07,743eb0e2-3229-4905-a6de-159a8318e51c
2024-06-07T23:00:00+00:00,BTC/USDT,SELL,0.001466,69464.25050,0.10183459123300,1.33314793997460,8f09ac82-37cd-4804-b645-41b16d0a4be2,5d177431-2890-406c-ac42-b4695efa0be9
2024-06-30T16:00:00+00:00,BTC/USDT,BUY,0.001625,61748.75895,0.10034173329375,0,ff5cd85b-77b0-4d49-831a-599087918eff,6e79b66b-ffa4-434c-8996-2d1ec47688a9
2024-07-03T03:00:00+00:00,BTC/USDT,SELL,0.001625,61331.328995,0.099663409616875,-0.878328819785625,3505ca46-dc77-4f35-aa4c-4250ae54bdb8,0343539d-246d-48e5-820a-62d83e307cc3
2024-07-09T18:00:00+00:00,BTC/USDT,BUY,0.001743,57551.76150,0.10031272029450,0,ee40f79b-8f10-42d6-8572-69062c0115b2,4e73f8b4-9f00-4d13-bf96-d0bb69861bd1
2024-07-12T02:00:00+00:00,BTC/USDT,SELL,0.001743,56921.534995,0.099214235496285,-1.298011754005785,72f726d4-05e7-4c00-a5c7-84e8a53f7b31,44dbc2d4-7b75-487b-b717-511989928728
2024-07-12T19:00:00+00:00,BTC/USDT,BUY,0.001720,58326.04845,0.10032080333400,0,303a3349-5247-4acc-9dd0-5235b7bf446a,9508a0c0-4d2b-4c33-a70d-83f4ca30407d
2024-07-23T20:00:00+00:00,BTC/USDT,SELL,0.001720,65503.23200,0.11266555904000,12.13176934362600,f02934e9-56ec-49d7-bbad-1a0db12bf491,aa0362a9-15aa-4ef5-b12e-a750cbdfa833
2024-07-26T06:00:00+00:00,BTC/USDT,BUY,0.001500,66957.472005,0.100436208007500,0,31f98ff7-ac60-49db-8c03-1e0ac57264be,2df325ef-177a-4bcf-ba94-d5bb0bdaa04c
2024-07-30T02:00:00+00:00,BTC/USDT,SELL,0.001500,66178.214340,0.099267321510000,-1.368590027017500,4b4269ac-fbde-4797-a846-6c1154bd7e40,6334d6d2-d193-4a0e-9bf2-022ef84b0d94
2024-08-08T16:00:00+00:00,BTC/USDT,BUY,0.001689,59457.744015,0.100424129641335,0,57001c32-d678-4fe3-927d-4c2b73bd714c,e4fb1b04-6e16-4c9e-bc56-02d82b6944cb
2024-08-12T02:00:00+00:00,BTC/USDT,SELL,0.001689,58554.727990,0.098898935575110,-1.724517131441445,061015ec-9ea9-4172-9589-df503ba42ddc,778de5fd-dd6c-43a4-8749-180f1065d8d6
